2188.6,-15.265
2188.9,-15.312
2189.2,-15.36
2189.5,-15.408
2189.8,-15.456
2190.1,-15.503
2190.4,-15.551
2190.7,-15.599
2191,-15.648
2191.3,-15.696
2191.6,-15.744
2191.9,-15.792
2192.2,-15.841
2192.5,-15.889
2192.8,-15.938
2193.1,-15.986
2193.4,-16.035
2193.7,-16.084
2194,-16.133
2194.3,-16.182
2194.6,-16.231
2194.9,-16.28
2195.2,-16.329
2195.5,-16.378
2195.8,-16.427
2196.1,-16.476
2196.4,-16.526
2196.7,-16.575
2197,-16.625
2197.3,-16.674
2197.6,-16.724
2197.9,-16.774
2198.2,-16.824
2198.5,-16.874
2198.8,-16.924
2199.1,-16.974
2199.4,-17.024
2199.7,-17.074
2200,-17.124
2200.3,-17.174
2200.6,-17.225
2200.9,-17.275
2201.2,-17.326
2201.5,-17.376
2201.8,-17.427
2202.1,-17.478
2202.4,-17.529
2202.7,-17.579
2203,-17.63
2203.3,-17.681
2203.6,-17.733
2203.9,-17.784
2204.2,-17.835
2204.5,-17.886
2204.8,-17.938
2205.1,-17.989
2205.4,-18.041
2205.7,-18.092
2206,-18.144
2206.3,-18.196
2206.6,-18.247
2206.9,-18.299
2207.2,-18.351
2207.5,-18.403
2207.8,-18.455
2208.1,-18.507
2208.4,-18.56
2208.7,-18.612
2209,-18.664
2209.3,-18.717
2209.6,-18.769
2209.9,-18.822
2210.2,-18.874
2210.5,-18.927
2210.8,-18.98
2211.1,-19.033
2211.4,-19.086
2211.7,-19.139
2212,-19.192
2212.3,-19.245
2212.6,-19.298
2212.9,-19.351
2213.2,-19.405
2213.5,-19.458
2213.8,-19.512
2214.1,-19.565
2214.4,-19.619
2214.7,-19.673
2215,-19.726
2215.3,-19.78
2215.6,-19.834
2215.9,-19.888
2216.1,-19.942
2216.4,-19.996
2216.7,-20.05
2217,-20.105
2217.3,-20.159
2217.6,-20.213
2217.9,-20.268
2218.2,-20.322
2218.5,-20.377
2218.8,-20.432
2219.1,-20.486
2219.4,-20.541
2219.7,-20.596
2220,-20.651
2220.3,-20.706
2220.6,-20.761
2220.9,-20.816
2221.2,-20.872
2221.5,-20.927
2221.8,-20.982
2222.1,-21.038
2222.4,-21.093
2222.7,-21.149
2223,-21.204
2223.3,-21.26
2223.6,-21.316
2223.9,-21.372
2224.2,-21.428
2224.5,-21.484
2224.8,-21.54
2225.1,-21.596
2225.4,-21.652
2225.7,-21.708
2226,-21.765
2226.3,-21.821
2226.6,-21.878
2226.9,-21.934
2227.2,-21.991
2227.5,-22.048
2227.8,-22.104
2228.1,-22.161
2228.4,-22.218
2228.7,-22.275
2229,-22.332
2229.3,-22.389
2229.6,-22.446
2229.9,-22.504
2230.2,-22.561
2230.5,-22.618
2230.8,-22.676
2231.1,-22.733
2231.4,-22.791
2231.7,-22.849
2232,-22.906
2232.3,-22.964
2232.6,-23.022
2232.9,-23.08
2233.2,-23.138
2233.5,-23.196
2233.8,-23.254
2234.1,-23.313
2234.4,-23.371
2234.7,-23.429
2235,-23.488
2235.3,-23.546
2235.6,-23.605
2235.9,-23.663
2236.2,-23.722
2236.5,-23.781
2236.8,-23.84
2237.1,-23.899
2237.4,-23.958
2237.7,-24.017
2238,-24.076
2238.3,-24.135
2238.5,-24.194
2238.8,-24.254
2239.1,-24.313
2239.4,-24.372
2239.7,-24.432
2240,-24.492
2240.3,-24.551
2240.6,-24.611
2240.9,-24.671
2241.2,-24.731
2241.5,-24.791
2241.8,-24.851
2242.1,-24.911
2242.4,-24.971
2242.7,-25.031
2243,-25.091
2243.3,-25.152
2243.6,-25.212
2243.9,-25.273
2244.2,-25.333
2244.5,-25.394
2244.8,-25.455
2245.1,-25.515
2245.4,-25.576
2245.7,-25.637
2246,-25.698
2246.3,-25.759
2246.6,-25.82
2246.9,-25.882
2247.2,-25.943
2247.5,-26.004
2247.8,-26.066
2248.1,-26.127
2248.4,-26.189
2248.7,-26.25
2249,-26.312
2249.3,-26.374
2249.6,-26.435
2249.9,-26.497
2250.2,-26.559
2250.5,-26.621
2250.8,-26.683
2251.1,-26.745
2251.4,-26.808
2251.7,-26.87
2252,-26.932
2252.3,-26.995
2252.6,-27.057
2252.9,-27.12
2253.2,-27.182
2253.5,-27.245
2253.8,-27.308
2254.1,-27.371
2254.4,-27.434
2254.7,-27.497
2255,-27.56
2255.3,-27.623
2255.6,-27.686
2255.9,-27.749
2256.2,-27.812
2256.5,-27.876
2256.8,-27.939
2257.1,-28.003
2257.4,-28.066
2257.6,-28.13
2257.9,-28.194
2258.2,-28.258
2258.5,-28.321
2258.8,-28.385
2259.1,-28.449
2259.4,-28.513
2259.7,-28.578
2260,-28.642
2260.3,-28.706
2260.6,-28.77
2260.9,-28.835
2261.2,-28.899
2261.5,-28.964
2261.8,-29.028
2262.1,-29.093
2262.4,-29.158
2262.7,-29.223
2263,-29.287
2263.3,-29.352
2263.6,-29.417
2263.9,-29.482
2264.2,-29.548
2264.5,-29.613
2264.8,-29.678
2265.1,-29.743
2265.4,-29.809
2265.7,-29.874
2266,-29.94
2266.3,-30.006
2266.6,-30.071
2266.9,-30.137
2267.2,-30.203
2267.5,-30.269
2267.8,-30.335
2268.1,-30.401
2268.4,-30.467
2268.7,-30.533
2269,-30.599
2269.3,-30.666
2269.6,-30.732
2269.9,-30.798
2270.2,-30.865
2270.5,-30.931
2270.8,-30.998
2271.1,-31.065
2271.4,-31.132
2271.7,-31.198
2272,-31.265
2272.3,-31.332
2272.6,-31.399
2272.9,-31.466
2273.2,-31.534
2273.5,-31.601
2273.8,-31.668
2274.1,-31.736
2274.3,-31.803
2274.6,-31.871
2274.9,-31.938
2275.2,-32.006
2275.5,-32.073
2275.8,-32.141
2276.1,-32.209
2276.4,-32.277
2276.7,-32.345
2277,-32.413
2277.3,-32.481
2277.6,-32.549
2277.9,-32.618
2278.2,-32.686
2278.5,-32.754
2278.8,-32.823
2279.1,-32.891
2279.4,-32.96
2279.7,-33.029
2280,-33.097
2280.3,-33.166
2280.6,-33.235
2280.9,-33.304
2281.2,-33.373
2281.5,-33.442
2281.8,-33.511
2282.1,-33.58
2282.4,-33.65
2282.7,-33.719
2283,-33.788
2283.3,-33.858
2283.6,-33.927
2283.9,-33.997
2284.2,-34.067
2284.5,-34.136
2284.8,-34.206
2285.1,-34.276
2285.4,-34.346
2285.7,-34.416
2286,-34.486
2286.3,-34.556
2286.6,-34.626
2286.9,-34.697
2287.2,-34.767
2287.5,-34.837
2287.8,-34.908
2288.1,-34.978
2288.4,-35.049
2288.7,-35.12
2289,-35.19
2289.3,-35.261
2289.5,-35.332
2289.8,-35.403
2290.1,-35.474
2290.4,-35.545
2290.7,-35.616
2291,-35.687
2291.3,-35.759
2291.6,-35.83
2291.9,-35.901
2292.2,-35.973
2292.5,-36.044
2292.8,-36.116
2293.1,-36.188
2293.4,-36.259
2293.7,-36.331
2294,-36.403
2294.3,-36.475
2294.6,-36.547
2294.9,-36.619
2295.2,-36.691
2295.5,-36.764
2295.8,-36.836
2296.1,-36.908
2296.4,-36.981
2296.7,-37.053
2297,-37.126
2297.3,-37.198
2297.6,-37.271
2297.9,-37.344
2298.2,-37.416
2298.5,-37.489
2298.8,-37.562
2299.1,-37.635
2299.4,-37.708
2299.7,-37.781
2300,-37.855
2300.3,-37.928
2300.6,-38.001
2300.9,-38.075
2301.2,-38.148
2301.5,-38.222
2301.8,-38.295
2302.1,-38.369
2302.4,-38.443
2302.7,-38.516
2303,-38.59
2303.2,-38.664
2303.5,-38.738
2303.8,-38.812
2304.1,-38.886
2304.4,-38.961
2304.7,-39.035
2305,-39.109
2305.3,-39.183
2305.6,-39.258
2305.9,-39.332
2306.2,-39.407
2306.5,-39.482
2306.8,-39.556
2307.1,-39.631
2307.4,-39.706
2307.7,-39.781
2308,-39.856
2308.3,-39.931
2308.6,-40.006
2308.9,-40.081
2309.2,-40.157
2309.5,-40.232
2309.8,-40.307
2310.1,-40.383
2310.4,-40.458
2310.7,-40.534
2311,-40.609
2311.3,-40.685
2311.6,-40.761
2311.9,-40.837
2312.2,-40.913
2312.5,-40.989
2312.8,-41.065
2313.1,-41.141
2313.4,-41.217
2313.7,-41.293
2314,-41.37
2314.3,-41.446
2314.6,-41.522
2314.9,-41.599
2315.2,-41.675
2315.5,-41.752
2315.8,-41.829
2316,-41.905
2316.3,-41.982
2316.6,-42.059
2316.9,-42.136
2317.2,-42.213
2317.5,-42.29
2317.8,-42.367
2318.1,-42.445
2318.4,-42.522
2318.7,-42.599
2319,-42.677
2319.3,-42.754
2319.6,-42.832
2319.9,-42.909
2320.2,-42.987
2320.5,-43.065
2320.8,-43.143
2321.1,-43.22
2321.4,-43.298
2321.7,-43.376
2322,-43.454
2322.3,-43.533
2322.6,-43.611
2322.9,-43.689
2323.2,-43.767
2323.5,-43.846
2323.8,-43.924
2324.1,-44.003
2324.4,-44.081
2324.7,-44.16
2325,-44.239
2325.3,-44.317
2325.6,-44.396
2325.9,-44.475
2326.2,-44.554
2326.5,-44.633
2326.8,-44.712
2327.1,-44.792
2327.4,-44.871
2327.6,-44.95
2327.9,-45.03
2328.2,-45.109
2328.5,-45.188
2328.8,-45.268
2329.1,-45.348
2329.4,-45.427
2329.7,-45.507
2330,-45.587
2330.3,-45.667
2330.6,-45.747
2330.9,-45.827
2331.2,-45.907
2331.5,-45.987
2331.8,-46.067
2332.1,-46.148
2332.4,-46.228
2332.7,-46.308
2333,-46.389
2333.3,-46.469
2333.6,-46.55
2333.9,-46.631
2334.2,-46.711
2334.5,-46.792
2334.8,-46.873
2335.1,-46.954
2335.4,-47.035
2335.7,-47.116
2336,-47.197
2336.3,-47.278
2336.6,-47.36
2336.9,-47.441
2337.2,-47.522
2337.5,-47.604
2337.8,-47.685
2338.1,-47.767
2338.4,-47.848
2338.7,-47.93
2338.9,-48.012
2339.2,-48.094
2339.5,-48.176
2339.8,-48.258
2340.1,-48.34
2340.4,-48.422
2340.7,-48.504
2341,-48.586
2341.3,-48.668
2341.6,-48.751
2341.9,-48.833
2342.2,-48.916
2342.5,-48.998
2342.8,-49.081
2343.1,-49.164
2343.4,-49.246
2343.7,-49.329
2344,-49.412
2344.3,-49.495
2344.6,-49.578
2344.9,-49.661
2345.2,-49.744
2345.5,-49.827
2345.8,-49.91
2346.1,-49.994
2346.4,-50.077
2346.7,-50.161
2347,-50.244
2347.3,-50.328
2347.6,-50.411
2347.9,-50.495
2348.2,-50.579
2348.5,-50.663
2348.8,-50.747
2349.1,-50.831
2349.3,-50.915
2349.6,-50.999
2349.9,-51.083
2350.2,-51.167
2350.5,-51.251
2350.8,-51.336
2351.1,-51.42
2351.4,-51.504
2351.7,-51.589
2352,-51.674
2352.3,-51.758
2352.6,-51.843
2352.9,-51.928
2353.2,-52.013
2353.5,-52.098
2353.8,-52.183
2354.1,-52.268
2354.4,-52.353
2354.7,-52.438
2355,-52.523
2355.3,-52.608
2355.6,-52.694
2355.9,-52.779
2356.2,-52.865
2356.5,-52.95
2356.8,-53.036
2357.1,-53.122
2357.4,-53.207
2357.7,-53.293
2358,-53.379
2358.3,-53.465
2358.6,-53.551
2358.9,-53.637
2359.1,-53.723
2359.4,-53.809
2359.7,-53.896
2360,-53.982
2360.3,-54.068
2360.6,-54.155
2360.9,-54.241
2361.2,-54.328
2361.5,-54.415
2361.8,-54.501
2362.1,-54.588
2362.4,-54.675
2362.7,-54.762
2363,-54.849
2363.3,-54.936
2363.6,-55.023
2363.9,-55.11
2364.2,-55.197
2364.5,-55.284
2364.8,-55.372
2365.1,-55.459
2365.4,-55.547
2365.7,-55.634
2366,-55.722
2366.3,-55.809
2366.6,-55.897
2366.9,-55.985
2367.2,-56.073
2367.5,-56.161
2367.8,-56.249
2368.1,-56.337
2368.4,-56.425
2368.6,-56.513
2368.9,-56.601
2369.2,-56.689
2369.5,-56.778
2369.8,-56.866
2370.1,-56.955
2370.4,-57.043
2370.7,-57.132
2371,-57.22
2371.3,-57.309
2371.6,-57.398
2371.9,-57.487
2372.2,-57.576
2372.5,-57.665
2372.8,-57.754
2373.1,-57.843
2373.4,-57.932
2373.7,-58.021
2374,-58.111
2374.3,-58.2
2374.6,-58.289
2374.9,-58.379
2375.2,-58.468
2375.5,-58.558
2375.8,-58.648
2376.1,-58.737
2376.4,-58.827
2376.7,-58.917
2377,-59.007
2377.3,-59.097
2377.6,-59.187
2377.8,-59.277
2378.1,-59.367
2378.4,-59.458
2378.7,-59.548
2379,-59.638
2379.3,-59.729
2379.6,-59.819
2379.9,-59.91
2380.2,-60
2380.5,-60.091
2380.8,-60.182
2381.1,-60.273
2381.4,-60.364
2381.7,-60.454
2382,-60.545
2382.3,-60.637
2382.6,-60.728
2382.9,-60.819
2383.2,-60.91
2383.5,-61.001
2383.8,-61.093
2384.1,-61.184
2384.4,-61.276
2384.7,-61.367
2385,-61.459
2385.3,-61.551
2385.6,-61.642
2385.9,-61.734
2386.2,-61.826
2386.4,-61.918
2386.7,-62.01
2387,-62.102
2387.3,-62.194
2387.6,-62.286
2387.9,-62.378
2388.2,-62.471
2388.5,-62.563
2388.8,-62.656
2389.1,-62.748
2389.4,-62.841
2389.7,-62.933
2390,-63.026
2390.3,-63.119
2390.6,-63.211
2390.9,-63.304
2391.2,-63.397
2391.5,-63.49
2391.8,-63.583
2392.1,-63.676
2392.4,-63.77
2392.7,-63.863
2393,-63.956
2393.3,-64.05
2393.6,-64.143
2393.9,-64.236
2394.2,-64.33
2394.5,-64.424
2394.7,-64.517
2395,-64.611
2395.3,-64.705
2395.6,-64.799
2395.9,-64.893
2396.2,-64.987
2396.5,-65.081
2396.8,-65.175
2397.1,-65.269
2397.4,-65.363
2397.7,-65.458
2398,-65.552
2398.3,-65.646
2398.6,-65.741
2398.9,-65.835
2399.2,-65.93
2399.5,-66.025
2399.8,-66.119
2400.1,-66.214
2400.4,-66.309
2400.7,-66.404
2401,-66.499
2401.3,-66.594
2401.6,-66.689
2401.9,-66.784
2402.2,-66.879
2402.5,-66.975
2402.7,-67.07
2403,-67.165
2403.3,-67.261
2403.6,-67.356
2403.9,-67.452
2404.2,-67.548
2404.5,-67.643
2404.8,-67.739
2405.1,-67.835
2405.4,-67.931
2405.7,-68.027
2406,-68.123
2406.3,-68.219
2406.6,-68.315
2406.9,-68.411
2407.2,-68.508
2407.5,-68.604
2407.8,-68.7
2408.1,-68.797
2408.4,-68.893
2408.7,-68.99
2409,-69.087
2409.3,-69.183
2409.6,-69.28
2409.9,-69.377
2410.2,-69.474
2410.5,-69.571
2410.7,-69.668
2411,-69.765
2411.3,-69.862
2411.6,-69.959
2411.9,-70.056
